ID,English source,Arabic current,Badini current,Translation status,Surface,Feature,Source file/key,Hardcoded?,Duplicate/inconsistent?,Native review needed?,Notes
S13U-1206,Welcome to Saxlem,مرحباً بك في ساكسلم,بخێر بهێی بو ساخلەم,COMPLETE,Flutter,notifications,"mobile/lib/l10n/app_{en,ar,ku}.arb#notificationWelcome",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1207,What happened,ماذا حدث,زانیاری,COMPLETE,Clinic Portal; Flutter,doctor portal,"clinic-portal/src/features/doctor-notifications/presentation/messages.ts#whatHappened; mobile/lib/l10n/app_{en,ar,ku}.arb#whatHappened",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1208,What to do next,ماذا تفعل الآن,پاشی چی بکەی,COMPLETE,Flutter,shared,"mobile/lib/l10n/app_{en,ar,ku}.arb#whatToDoNext",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1209,Why,السبب,زانیاری,COMPLETE,Clinic Portal; Flutter,doctor portal,"clinic-portal/src/features/doctor-notifications/presentation/messages.ts#why; mobile/lib/l10n/app_{en,ar,ku}.arb#whyItHappened",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1210,Working,يعمل,د کار دایە,COMPLETE,Clinic Portal,shared,clinic-portal/src/i18n/index.ts#working,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1211,Working doctors should be aware of the update.,معلومات,زانیاری,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-notifications/presentation/messages.ts#announcementWhy,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1212,Working hours,ساعات العمل,دەمێن کاری,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-schedule/presentation/messages.ts#workingHours,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1213,Working location,موقع العمل,زانیاری,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-settings/presentation/messages.ts#workingLocation,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1214,Working session,معلومات,زانیاری,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor/presentation/messages.ts#workingSession; clinic-portal/src/i18n/index.ts#workingSession,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1215,Working…,يعمل,د کار دایە,COMPLETE,Clinic Portal,queue,clinic-portal/src/features/live-queue/presentation/production-messages.ts#pending,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1216,Workspace,مساحة العمل,جهێ کاری,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor/presentation/messages.ts#workspace; clinic-portal/src/features/portal-foundation/presentation/foundation-messages.ts#workspace; clinic-portal/src/i18n/index.ts#workspace,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1219,You are offline,أنت غير متصل,تو ئۆفلاینی,COMPLETE,Flutter,shared,"mobile/lib/l10n/app_{en,ar,ku}.arb#offlineTitle",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1220,You can change this later in your profile.,يمكنك تغييرها لاحقاً من ملفك الشخصي.,دێ شێی پاشتر ل پروفایلێ خۆ بگوهۆڕی.,COMPLETE,Flutter,profile/account,"mobile/lib/l10n/app_{en,ar,ku}.arb#languageCanChange",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1221,"You can explore Saxlem, but booking and personal appointments require verification.",يمكنك استكشاف ساكسلم، لكن الحجز والمواعيد الشخصية تتطلب التحقق.,تو دشێی ساخله‌مێ بگەڕی، لێ وەعدە و تایبەتمەندیێن کەسی پشتڕاستکرنێ دخوازن.,COMPLETE,Flutter,appointments,"mobile/lib/l10n/app_{en,ar,ku}.arb#guestModeMessage",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1222,You do not have access to this area.,ليس لديك صلاحية للوصول إلى هذه المنطقة.,دەستگەیشتن بۆ ڤێ بەشێ نینە.,COMPLETE,Clinic Portal,shared,clinic-portal/src/features/portal-foundation/presentation/foundation-messages.ts#forbidden,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1223,You do not have access to this billing information.,ليس لديك صلاحية لعرض معلومات الفوترة.,زانیاری,COMPLETE,Clinic Portal,billing,clinic-portal/src/features/billing/presentation/messages.ts#forbidden,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1224,You do not have access to this clinic information.,ليس لديك صلاحية لعرض معلومات هذه العيادة.,دەستهەلاتا دیتنا زانیاریێن ڤێ کلینیکێ نینە.,COMPLETE,Clinic Portal,clinic management,clinic-portal/src/features/clinical-presentation/messages.ts#forbidden,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1225,You do not have access to this clinic queue.,ليس لديك وصول إلى طابور هذه العيادة.,دەستهەلاتا ڤێ رێزا کلینیکێ نینە.,COMPLETE,Clinic Portal,queue,clinic-portal/src/features/live-queue/presentation/production-messages.ts#forbidden,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1226,You do not have permission to record arrival for this clinic.,ليس لديك إذن لتسجيل الوصول لهذه العيادة.,دەستهەلاتا تۆمارکرنا هاتنێ بۆ ڤێ کلینیکێ نینە.,COMPLETE,Clinic Portal,queue,clinic-portal/src/features/arrivals/presentation/messages.ts#forbidden,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1227,You do not have permission to use administration.,ليس لديك صلاحية لاستخدام الإدارة.,دەستگەهیشتن بۆ ڤێ بەشێ نینە.,COMPLETE,Clinic Portal,administration,clinic-portal/src/features/administration/presentation/messages.ts#forbidden,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1228,You started using Saxlem on this device.,بدأت استخدام ساكسلم على هذا الجهاز.,تە ل سەر ڤێ ئامیرێ دەست ب بکارئینانا ساخله‌مێ کر.,COMPLETE,Flutter,notifications,"mobile/lib/l10n/app_{en,ar,ku}.arb#notificationWelcomeWhy",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1229,"You'll be able to manage your details, language, and care preferences here.",ستتمكن هنا من إدارة بياناتك ولغتك وتفضيلات الرعاية.,دێ شێی زانیاری، زمان و هەلبژاردنێن چاڤدێریا خۆ رێک بخەی.,COMPLETE,Flutter,profile/account,"mobile/lib/l10n/app_{en,ar,ku}.arb#profileBody",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1230,You're all caught up,أنت على اطلاع بكل شيء,هەمی تشتەک دروستە,COMPLETE,Flutter,notifications,"mobile/lib/l10n/app_{en,ar,ku}.arb#notificationsEmpty",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1231,You're almost next,دورك اقترب,نۆرا تە نێزیکە,COMPLETE,Flutter,notifications,"mobile/lib/l10n/app_{en,ar,ku}.arb#notificationAlmostTurn",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1232,You're offline. Showing your last available patient information.,أنت غير متصل. نعرض آخر معلومات متاحة للمريض.,تو ئۆفلاینی. زانیاریێن دوماهیێ یێن نەخۆشی نیشان ددەین.,COMPLETE,Flutter,profile/account,"mobile/lib/l10n/app_{en,ar,ku}.arb#patientAccountOffline",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1233,Your account cannot access doctor discovery.,لا يمكن لحسابك الوصول إلى البحث عن الأطباء.,هەژمارا تە ناتوانیت دەست بگەهینیت.,COMPLETE,Flutter,doctor discovery,"mobile/lib/l10n/app_{en,ar,ku}.arb#discoveryForbiddenBody",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1234,Your account cannot access this appointment.,لا يمكن لحسابك الوصول إلى هذا الموعد.,هەژمارا تە دەستهەلاتا ڤێ ژڤانێ نینە.,COMPLETE,Flutter,appointments,"mobile/lib/l10n/app_{en,ar,ku}.arb#appointmentForbidden",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1235,Your appointment check-in was updated.,تم تحديث تسجيل وصولك للموعد.,تۆمارکرنا هاتنا تە هاتە نووکرن.,COMPLETE,Flutter,appointments,"mobile/lib/l10n/app_{en,ar,ku}.arb#notificationReservedHappened",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1236,Your appointment is booked.,تم حجز موعدك.,ژڤانا تە هاتە گرتن.,COMPLETE,Flutter,appointments,"mobile/lib/l10n/app_{en,ar,ku}.arb#bookingSuccessful",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1237,Your appointment with {doctor} is confirmed.,تم تأكيد موعدك مع {doctor}.,وەعدەیا تە ل گەل {doctor} هاتە پشتڕاستکرن.,COMPLETE,Flutter,appointments,"mobile/lib/l10n/app_{en,ar,ku}.arb#notificationBookingHappened",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1238,Your appointments in this category will appear here.,ستظهر مواعيد هذه الفئة هنا.,ژڤانیێن ڤێ پۆلێ دێ ل ڤێرێ دیار بن.,COMPLETE,Flutter,appointments,"mobile/lib/l10n/app_{en,ar,ku}.arb#emptyAppointmentsBody",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1239,Your care starts here,رعايتك تبدأ هنا,چاڤدێریا تە ل ڤێرێ دەست پێ دکەت,COMPLETE,Flutter,appointments,"mobile/lib/l10n/app_{en,ar,ku}.arb#firstAppointmentTitle",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1240,Your current consultation and the next safe action.,المعلومات,زانیاری,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor/presentation/messages.ts#subtitle,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1241,Your current number is {number}.,رقمك الحالي هو {number}.,ژمارا تە یا نوکە {number} ـە.,COMPLETE,Flutter,notifications,"mobile/lib/l10n/app_{en,ar,ku}.arb#notificationAlmostTurnHappened",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1242,Your current patient and the next patients prepared for this session.,المعلومات,زانیاری,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-patients/presentation/messages.ts#subtitle,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1243,"Your identity, clinic assignment, session, and future preferences.",هويتك وتكليف العيادة والجلسة والتفضيلات المستقبلية.,زانیاری,COMPLETE,Clinic Portal,doctor portal,clinic-portal/src/features/doctor-settings/presentation/messages.ts#subtitle,No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1244,Your mobile number,رقم هاتفك,ژمارا موبایلا تە,COMPLETE,Flutter,shared,"mobile/lib/l10n/app_{en,ar,ku}.arb#phoneTitle",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1245,Your next appointment,,,RESOLVED,Flutter,appointments,mobile/lib/features/home/presentation/widgets/next_appointment_card.dart:35,No,No,No,Former hardcoded presentation string removed or localized in Sprint 13U.
S13U-1246,Your Number,رقمك,ژمارا تە,COMPLETE,Flutter,shared,"mobile/lib/l10n/app_{en,ar,ku}.arb#yourNumber",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1247,Your patient account is temporarily unavailable.,حساب المريض غير متاح مؤقتًا.,هەژمارێ نەخۆشی نوکە بەردەست نینە.,COMPLETE,Flutter,profile/account,"mobile/lib/l10n/app_{en,ar,ku}.arb#patientAccountUnavailable",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1248,Your profile is coming soon,ملفك الشخصي قريباً,پروفایلا تە دێ بزوی بهێت,COMPLETE,Flutter,profile/account,"mobile/lib/l10n/app_{en,ar,ku}.arb#profileTitle",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
S13U-1249,Your queue entry is not ready yet. We'll update this appointment when it becomes available.,دخولك إلى الطابور غير جاهز بعد. سنحدّث الموعد عند توفره.,دەرکەفتنا تە یا ڕیزێ هێشتا ئامادە نینە. دێ ژڤانیێ نویکەین دەمێ بەردەست بوو.,COMPLETE,Flutter,appointments,"mobile/lib/l10n/app_{en,ar,ku}.arb#queueNotReady",No,No,No,Explicit Arabic and Badini catalog values; no supported-locale English spread fallback.
